 B. Leki dostępne w ramach programu lekowego,,,,,,,,,,,,,
LP,Substancja czynna,Nazwa  postać i dawka leku,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Wysokość limitu finansowania,Oznaczenie załącznika zawierającego zakres wskazań objętych refundacją  wg ICD 10 ,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
413,Tenofoviri disoproxil,"Tenofovir disoproxil Zentiva, tabletki powlekane, 245 mg",30 tabl.,05909991298708,<1>2018-05-01/<2>2020-01-01,<1>3 lata/<2>2 lata,"1051.0, analogi nukleozydowe/nukleotydowe inne niż lamiwudyna","324,00","340,20","340,20",<1>B.1.; <2>B.106.,bezpłatny,0
414,Tenofovirum disoproxilum,"Tenofovir disoproxil Accord, tabl. powl., 245 mg",30 szt.,05909991330026,<1>2021-03-01/<2>2020-01-01,<1>3 lata/<2>2 lata,"1051.0, analogi nukleozydowe/nukleotydowe inne niż lamiwudyna","324,00","340,20","340,20",<1>B.1.; <2>B.106.,bezpłatny,0
415,Tenofovirum disoproxilum,"Tenofovir disoproxil Aurovitas, tabl. powl., 245 mg",30 szt.,05909991379704,2020-09-01,<1>3 lata/<2>2 lata,"1051.0, analogi nukleozydowe/nukleotydowe inne niż lamiwudyna","178,20","187,11","187,11",<1>B.1.; <2>B.106.,bezpłatny,0
416,Tenofovirum disoproxilum,"Tenofovir disoproxil Mylan, tabletki powlekane, 245 mg",30 tabl.,05902020926801,<1>2017-07-01/<2>2020-01-01,<1>5 lat/<2>2 lata,"1051.0, analogi nukleozydowe/nukleotydowe inne niż lamiwudyna","945,00","992,25","992,25",<1>B.1.; <2>B.106.,bezpłatny,0
417,Tenofovirum disoproxilum,"Tenofovir Polpharma, tabl. powl., 245 mg",30 szt.,05909991335533,<1>2021-03-01/<2>2020-01-01,<1>3 lata/<2>2 lata,"1051.0, analogi nukleozydowe/nukleotydowe inne niż lamiwudyna","324,00","340,20","340,20",<1>B.1.; <2>B.106.,bezpłatny,0
418,Tenofovirum disoproxilum,"Tenofovir Synoptis, tabletki powlekane, 245 mg",30 szt.,05909991374563,<1>2019-09-01/<2>2020-01-01,<1>3 lata/<2>2 lata,"1051.0, analogi nukleozydowe/nukleotydowe inne niż lamiwudyna","118,80","124,74","124,74",<1>B.1.; <2>B.106.,bezpłatny,0
419,Teriflunomidum,"Aubagio, tabl. powl., 14 mg",28 tabl.,05909991088170,2019-05-01,2 lata,"1159.0, Teryflunomid","3120,12","3276,13","3276,13",B.29.,bezpłatny,0
420,Tobramycinum,"Bramitob, roztwór do nebulizacji, 300 mg/4 ml",56 poj.po 4 ml,05909990045976,2019-07-01,3 lata,"1081.0, Tobramycinum","6037,20","6339,06","4876,20",B.27.,bezpłatny,0
421,Tobramycinum,"Tobramycin Via pharma, roztwór do nebulizacji, 300 mg/5 ml",56 amp. 5 ml,05909991308292,2021-03-01,3 lata,"1081.0, Tobramycinum","4644,00","4876,20","4876,20",B.27.,bezpłatny,0
422,Tobramycinum,"Tobramycyna SUN, roztwór do nebulizacji, 300 mg/5 ml",56 amp. 5 ml,05909991321444,2018-11-01,3 lata,"1081.0, Tobramycinum","3024,00","3175,20","3175,20",B.27.,bezpłatny,0
427,Tocilizumabum,"RoActemra, roztwór do wstrzykiwań, 162 mg/ml",4 amp.-strz.,05902768001075,2020-01-01,2 lata,"1106.0, Tocilizumab","2948,40","3095,82","3095,82",B.33.,bezpłatny,0
423,Tocilizumabum,"RoActemra, koncentrat do sporządzania roztworu do infuzji, 20 mg/ml",1 fiol.a 20 ml,05000471007053,2020-09-01,3 lata,"1106.0, Tocilizumab","2106,00","2211,30","2211,30",B.33.,bezpłatny,0
425,Tocilizumabum,"RoActemra, koncentrat do sporządzania roztworu do infuzji, 20 mg/ml",1 fiol.po 10 ml,05909990678259,2020-01-01,3 lata,"1106.0, Tocilizumab","1053,00","1105,65","1105,65",B.33.,bezpłatny,0
424,Tocilizumabum,"RoActemra, koncentrat do sporządzania roztworu do infuzji, 20 mg/ml",1 fiol.po 20 ml,05909990678266,2020-01-01,3 lata,"1106.0, Tocilizumab","2106,00","2211,30","2211,30",B.33.,bezpłatny,0
426,Tocilizumabum,"RoActemra, koncentrat do sporządzania roztworu do infuzji, 20 mg/ml",1 fiol.po 4 ml,05909990678273,2020-01-01,3 lata,"1106.0, Tocilizumab","421,20","442,26","442,26",B.33.,bezpłatny,0
428,Tofacitinibum,"Xeljanz, tabl. powl., 10 mg",56 szt.,05415062342800,2020-09-01,2 lata,"1193.0, Tofacytynib","6193,64","6503,32","6503,32",B.55.,bezpłatny,0
429,Tofacitinibum,"Xeljanz, tabl. powl., 5 mg",56 szt.,05907636977100,<1>2019-09-01/<2>2020-09-01,2 lata,"1193.0, Tofacytynib","3096,82","3251,66","3251,66",<1>B.33.; <2>B.35; B.55.,bezpłatny,0
430,Toxinum botulinicum typum A ad iniectabile,"Botox , proszek do sporządzenia roztworu do wstrzykiwań, 100 Jednostek Allergan",1 fiol.,05909990674817,<1><2>2019-07-01/<3>2018-09-01/<4>2019-09-01,3 lata,"1055.2, toksyny botulinowe - 2","612,38","643,00","643,00",<1>B.28.; <2>B.30.; <3>B.57.; <4>B.73.,bezpłatny,0
431,Toxinum botulinicum typum A ad iniectabile,"Dysport, proszek do sporządzenia roztworu do wstrzykiwań, 300 j.",1 fiol.po 300 j.,05909991072094,2019-01-01,3 lata,"1055.3, toksyny botulinowe - 3","676,51","710,34","710,34",<1>B.28.; <2>B.30.; <3>B.57.,bezpłatny,0
432,Toxinum botulinicum typum A ad iniectabile,"Dysport, proszek do sporządzenia roztworu do wstrzykiwań, 500 j.",1 fiol.po 500 j.,05909990729227,2019-01-01,3 lata,"1055.3, toksyny botulinowe - 3","1127,52","1183,90","1183,90",<1>B.28.; <2>B.30.; <3>B.57.,bezpłatny,0
433,Toxinum botulinicum typum A ad iniectabile,"Xeomin , proszek do sporządzenia roztworu do wstrzykiwań, 100 j.",1 fiol.po 100 j. (LD50),05909990643950,<1>2019-07-01/<2>2020-09-01,<1>3 lata/<2>2 lata,"1055.1, toksyny botulinowe - 1","612,38","643,00","643,00",<1>B.28.; <2>B.57.,bezpłatny,0
434,Trabectedinum,"Yondelis, proszek do sporządzania koncentratu roztworu do infuzji, 0,25 mg",1 fiol.,05909990635177,2017-09-01,5 lat,"1088.0, Trabectedin","1797,18","1887,04","1887,04",B.8.,bezpłatny,0
435,Trabectedinum,"Yondelis, proszek do sporządzania koncentratu roztworu do infuzji, 1 mg",1 fiol.,05909990635184,2017-09-01,5 lat,"1088.0, Trabectedin","7188,74","7548,18","7548,18",B.8.,bezpłatny,0
436,Trametinibum,"Mekinist, tabl. powl., 0,5 mg",30 szt.,05909991141813,2021-01-01,2 lata,"1157.0, Trametynib","5706,72","5992,06","5992,06",B.59.,bezpłatny,0
437,Trametinibum,"Mekinist, tabl. powl., 2 mg",30 szt.,05909991141851,2021-01-01,2 lata,"1157.0, Trametynib","22826,88","23968,22","23968,22",B.59.,bezpłatny,0
438,Trastuzumabum,"Herceptin, proszek do przygotowania koncentratu do sporządzania roztworu do infuzji, 150 mg",1 fiol.po 15 ml,05909990855919,<1>2019-09-01/<2>2021-03-01,<1>2 lata/<2>3 lata,"1082.0, Trastuzumabum","2678,40","2812,32","1302,74",<1>B.9.; <2>B.58.,bezpłatny,0
439,Trastuzumabum,"Herceptin, roztwór do wstrzykiwań, 600 mg",1 fiol.,05902768001037,2019-09-01,2 lata,"1082.0, Trastuzumabum","6925,50","7271,78","3812,90",B.9.,bezpłatny,0
440,Trastuzumabum,"Herzuma, proszek do sporządzania koncentratu roztworu do infuzji, 150 mg",1 fiol. proszku,08806238000315,2019-03-01,3 lata,"1082.0, Trastuzumabum","1598,40","1678,32","1302,74",B.9.; B.58.,bezpłatny,0
441,Trastuzumabum,"Herzuma, proszek do sporządzania koncentratu roztworu do infuzji, 150 mg",1 fiol. proszku,05996537004107,2019-07-01,3 lata,"1082.0, Trastuzumabum","1527,12","1603,48","1302,74",B.9.; B.58.,bezpłatny,0
442,Trastuzumabum,"Kanjinti, proszek do sporządzania koncentratu do przygotowania roztworu do infuzji, 150 mg",1 fiolka po 20 ml,08715131016982,2018-07-01,3 lata,"1082.0, Trastuzumabum","1382,51","1451,64","1302,74",B.9.; B.58.,bezpłatny,0
443,Trastuzumabum,"Kanjinti, proszek do sporządzania koncentratu do przygotowania roztworu do infuzji, 420 mg",1 fiolka po 50 ml,08715131016975,2018-07-01,3 lata,"1082.0, Trastuzumabum","3871,02","4064,57","3647,67",B.9.; B.58.,bezpłatny,0
444,Trastuzumabum,"Ogivri, proszek do sporządzania koncentratu roztworu do infuzji, 150 mg",1 fiol. proszku 15 ml,05901797710415,2019-07-01,3 lata,"1082.0, Trastuzumabum","1458,00","1530,90","1302,74",B.9.; B.58.,bezpłatny,0
445,Trastuzumabum,"Ogivri, proszek do sporządzania koncentratu roztworu do infuzji, 420 mg",1 fiol. proszku,05901797710781,2020-03-01,3 lata,"1082.0, Trastuzumabum","3161,16","3319,22","3319,22",B.9.; B.58.,bezpłatny,0
446,Trastuzumabum,"Ontruzant, proszek do sporządzania koncentratu roztworu do infuzji, 150 mg",1 fiol. 15 ml,08809593170006,2019-03-01,3 lata,"1082.0, Trastuzumabum","1634,89","1716,63","1302,74",B.9.; B.58.,bezpłatny,0
447,Trastuzumabum,"Trazimera, proszek do sporządzania koncentratu roztworu do infuzji, 150 mg",1 fiol. proszku,05415062339176,2019-09-01,3 lata,"1082.0, Trastuzumabum","1240,70","1302,74","1302,74",B.9.; B.58.,bezpłatny,0
448,Trastuzumabum,"Trazimera, proszek do sporządzania koncentratu roztworu do infuzji, 420 mg",1 fiol. proszku,05415062346655,2020-11-01,3 lata,"1082.0, Trastuzumabum","3126,60","3282,93","3282,93",B.9.; B.58.,bezpłatny,0
449,Trastuzumabum,"Zercepac, proszek do sporządzania koncentratu roztworu do infuzji, 150 mg",1 fiol.,05055565766378,2021-01-01,3 lata,"1082.0, Trastuzumabum","972,00","1020,60","1020,60",B.9.; B.58.,bezpłatny,0
450,Trastuzumabum emtansinum,"Kadcyla, proszek do sporządzania koncentratu roztworu do infuzji, 100 mg",1 fiol. proszku,05902768001044,2020-01-01,2 lata,"1082.1, Trastuzumab emtanzyna","7760,88","8148,92","8148,92",B.9.,bezpłatny,0
451,Trastuzumabum emtansinum,"Kadcyla, proszek do sporządzania koncentratu roztworu do infuzji, 160 mg",1 fiol. proszku,05902768001051,2020-01-01,2 lata,"1082.1, Trastuzumab emtanzyna","12417,84","13038,73","13038,73",B.9.,bezpłatny,0
452,Treprostynilum,"Remodulin, roztwór do infuzji, 1 mg/ml",1 szt. (1 fiol.po 20 ml),05909990046805,2019-07-01,3 lata,"1083.0, Treprostynilum","9698,40","10183,32","5057,64",B.31.,bezpłatny,0
453,Treprostynilum,"Remodulin, roztwór do infuzji, 2,5 mg/ml",1 szt. (1 fiol.po 20 ml),05909990046850,2019-07-01,3 lata,"1083.0, Treprostynilum","23025,60","24176,88","12644,10",B.31.,bezpłatny,0
454,Treprostynilum,"Remodulin, roztwór do infuzji, 5 mg/ml",1 szt. (1 fiol.po 20 ml),05909990046867,2019-07-01,3 lata,"1083.0, Treprostynilum","41990,40","44089,92","25288,20",B.31.,bezpłatny,0
455,Treprostynilum,"Tresuvi, roztwór do infuzji, 1 mg/ml",1 fiol. po 10 ml,05909991418618,2020-01-01,3 lata,"1083.0, Treprostynilum","2408,40","2528,82","2528,82",B.31.,bezpłatny,0
456,Treprostynilum,"Tresuvi, roztwór do infuzji, 10 mg/ml",1 fiol. po 10 ml,05909991418649,2020-01-01,3 lata,"1083.0, Treprostynilum","24084,00","25288,20","25288,20",B.31.,bezpłatny,0
457,Treprostynilum,"Tresuvi, roztwór do infuzji, 2,5 mg/ml",1 fiol. po 10 ml,05909991418625,2020-01-01,3 lata,"1083.0, Treprostynilum","6021,00","6322,05","6322,05",B.31.,bezpłatny,0
458,Treprostynilum,"Tresuvi, roztwór do infuzji, 5 mg/ml",1 fiol. po 10 ml,05909991418632,2020-01-01,3 lata,"1083.0, Treprostynilum","12042,00","12644,10","12644,10",B.31.,bezpłatny,0
460,Trifluridinum + Tipiracilum,"Lonsurf, tabl. powl., 15+6,14 mg",20 szt.,05901571320618,2019-11-01,2 lata,"1196.0, Trifluridyna, tipiracil","2290,66","2405,19","2405,19",B.4.,bezpłatny,0
459,Trifluridinum + Tipiracilum,"Lonsurf, tabl. powl., 15+6,14 mg",60 szt.,05901571320625,2019-11-01,2 lata,"1196.0, Trifluridyna, tipiracil","6871,96","7215,56","7215,56",B.4.,bezpłatny,0
462,Trifluridinum + Tipiracilum,"Lonsurf, tabl. powl., 20+8,19 mg",20 szt.,05901571320632,2019-11-01,2 lata,"1196.0, Trifluridyna, tipiracil","3054,21","3206,92","3206,91",B.4.,bezpłatny,0
461,Trifluridinum + Tipiracilum,"Lonsurf, tabl. powl., 20+8,19 mg",60 szt.,05901571320649,2019-11-01,2 lata,"1196.0, Trifluridyna, tipiracil","9162,61","9620,74","9620,74",B.4.,bezpłatny,0
463,Triptorelinum,"Diphereline SR 3,75, proszek i rozpuszczalnik do sporządzania zawiesiny o przedłużonym uwalnianiu do wstrzykiwań, 3,75 mg",1 fiol. + 1 amp.po 2 ml + 1 strz. + 2 igły,05909990486915,2019-01-01,3 lata,"1070.0, analogi gonadoliberyny","275,40","289,17","289,17",B.18.,bezpłatny,0
464,Turoctocogum alfa,"NovoEight, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 1000 j.m.",1 fiol. + 1 amp.-strz.+ 1 łącznik fiol.,05909991203399,2020-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","2505,60","2630,88","2630,88",B.15.,bezpłatny,0
465,Turoctocogum alfa,"NovoEight, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 1500 j.m.",1 fiol. + 1 amp.-strz.+ 1 łącznik fiol.,05909991203405,2020-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","3758,40","3946,32","3946,32",B.15.,bezpłatny,0
466,Turoctocogum alfa,"NovoEight, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 2000 j.m.",1 fiol. + 1 amp.-strz.+ 1 łącznik fiol.,05909991203412,2020-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","5011,20","5261,76","5261,76",B.15.,bezpłatny,0
467,Turoctocogum alfa,"NovoEight, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 250 j.m.",1 fiol. + 1 amp.-strz.+ 1 łącznik fiol.,05909991203375,2020-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","626,40","657,72","657,72",B.15.,bezpłatny,0
468,Turoctocogum alfa,"NovoEight, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 3000 j.m.",1 fiol. + 1 amp.-strz.+ 1 łącznik fiol.,05909991203429,2020-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","7516,80","7892,64","7892,64",B.15.,bezpłatny,0
469,Turoctocogum alfa,"NovoEight, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 500 j.m.",1 fiol. + 1 amp.-strz.+ 1 łącznik fiol.,05909991203382,2020-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","1252,80","1315,44","1315,44",B.15.,bezpłatny,0
470,Ustekinumabum,"Stelara, koncentrat do sporządzania roztworu do infuzji, 130 mg",1 fiolka (30ml),05909991307066,2020-01-01,2 lata,"1107.0, Ustekinumab","26785,98","28125,28","28125,28",B.32.,bezpłatny,0
471,Ustekinumabum,"Stelara, roztwór do wstrzykiwań , 45 mg",1 amp-strz.,05909997077505,2020-01-01,3 lata,"1107.0, Ustekinumab","9967,47","10465,84","9735,67",B.47.,bezpłatny,0
472,Ustekinumabum,"Stelara, roztwór do wstrzykiwań w ampułko-strzykawce, 90 mg",1 amp-strz.,05909997077512,2020-01-01,2 lata,"1107.0, Ustekinumab","18544,14","19471,35","19471,35",B.32.,bezpłatny,0
473,Vandetanibum,"Caprelsa, tabl. powl., 100 mg",30 szt.,05909990935437,2020-03-01,1 rok 10 miesięcy,"1202.0, Wandetanib","6490,80","6815,34","6815,34",B.108.,bezpłatny,0
474,Vandetanibum,"Caprelsa, tabl. powl., 300 mg",30 szt.,05909990935444,2020-03-01,1 rok 10 miesięcy,"1202.0, Wandetanib","17787,60","18676,98","18676,98",B.108.,bezpłatny,0
475,Vedolizumabum,"Entyvio, proszek do sporządzania koncentratu roztworu do infuzji, 300 mg",1 fiol. proszku,05909991138202,<1>2019-11-01/<2>2020-09-01,2 lata,"1176.0, Wedolizumab","6188,40","6497,82","6497,82",<1>B.32.; <2>B.55.,bezpłatny,0
476,Velaglucerasum alfa,"Vpriv, proszek do sporządzania roztworu do infuzji, 400 j.m.",1 fiol.,05909990816774,2021-03-01,1 rok 4 miesiące,"1123.0, Welagluceraza alfa","6436,80","6758,64","6758,64",B.23.,bezpłatny,0
477,Vemurafenibum,"Zelboraf, tabl. powl., 240 mg",56 szt.,05909990935581,2020-03-01,1 rok 10 miesięcy,"1108.0, Wemurafenib","6761,88","7099,97","7099,97",B.59.,bezpłatny,0
478,Venetoclaxum,"Venclyxto, tabl. powl., 10 mg",14 szt.,08054083013688,2019-11-01,2 lata,"1186.0, Venetoclax","294,84","309,58","309,58",B.103.,bezpłatny,0
481,Venetoclaxum,"Venclyxto, tabl. powl., 100 mg",112 szt.,08054083013916,2019-11-01,2 lata,"1186.0, Venetoclax","23587,20","24766,56","24766,56",B.103.,bezpłatny,0
480,Venetoclaxum,"Venclyxto, tabl. powl., 100 mg",14 szt.,08054083013701,2019-11-01,2 lata,"1186.0, Venetoclax","2948,40","3095,82","3095,82",B.103.,bezpłatny,0
479,Venetoclaxum,"Venclyxto, tabl. powl., 100 mg",7 szt.,08054083013695,2019-11-01,2 lata,"1186.0, Venetoclax","1474,20","1547,91","1547,91",B.103.,bezpłatny,0
482,Venetoclaxum,"Venclyxto, tabl. powl., 50 mg",7 szt.,08054083013718,2019-11-01,2 lata,"1186.0, Venetoclax","737,10","773,96","773,96",B.103.,bezpłatny,0
483,Vismodegibum,"Erivedge, kaps. twarde, 150 mg",28 szt.,05902768001020,2021-03-01,2 lata,"1155.0, Wismodegib","17274,60","18138,33","18138,33",B.88.,bezpłatny,0
