LP,Substancja czynna,Nazwa  postać i dawka,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Cena detaliczna,Wysokość limitu finansowania,Zakres wskazań objętych refundacją,Zakres wskazań pozarejestracyjnych objętych refundacją,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
329,Emplastri microfibricum cellulosae,"Mepilex 10x21 cm, opatrunek, 210 cm²",1 szt.,7332430504999,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","21,49","22,56","28,20","28,20",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
330,Emplastri microfibricum cellulosae,"Mepilex 12,5x12,5 cm, opatrunek, 156.25 cm²",1 szt.,7332430446459,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","17,28","18,14","22,76","21,05",Przewlekłe owrzodzenia,,30%,"8,03"
331,Emplastri microfibricum cellulosae,"Mepilex 12,5x12,5 cm, opatrunek, 156.25 cm²",1 szt.,7332430446459,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","17,28","18,14","22,76","21,05",Epidermolysis bullosa,,bezpłatny do limitu,"1,71"
332,Emplastri microfibricum cellulosae,"Mepilex 17,5x17,5 cm, opatrunek, 306.25 cm²",1 szt.,7332430505019,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,18","33,79","40,87","40,87",Przewlekłe owrzodzenia,,30%,"12,26"
333,Emplastri microfibricum cellulosae,"Mepilex 17,5x17,5 cm, opatrunek, 306.25 cm²",1 szt.,7332430505019,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,18","33,79","40,87","40,87",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
334,Emplastri microfibricum cellulosae,"Mepilex 20x50 cm, opatrunek, 1000 cm²",1 szt.,7332551306441,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","127,44","133,81","147,30","134,70",Przewlekłe owrzodzenia,,30%,"53,01"
335,Emplastri microfibricum cellulosae,"Mepilex 20x50 cm, opatrunek, 1000 cm²",1 szt.,7332551306441,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","127,44","133,81","147,30","134,70",Epidermolysis bullosa,,bezpłatny do limitu,"12,60"
336,Emplastri microfibricum cellulosae,"Mepilex Border 12,5x12,5 cm, opatrunek, 156.25 cm²",1 szt.,7332430446527,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","17,06","17,91","22,53","21,05",Przewlekłe owrzodzenia,,30%,"7,80"
337,Emplastri microfibricum cellulosae,"Mepilex Border 12,5x12,5 cm, opatrunek, 156.25 cm²",1 szt.,7332430446527,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","17,06","17,91","22,53","21,05",Epidermolysis bullosa,,bezpłatny do limitu,"1,48"
338,Emplastri microfibricum cellulosae,"Mepilex Border 17,5x17,5 cm, opatrunek, 306.25 cm²",1 szt.,7332430497116,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,18","33,79","40,87","40,87",Przewlekłe owrzodzenia,,30%,"12,26"
339,Emplastri microfibricum cellulosae,"Mepilex Border 17,5x17,5 cm, opatrunek, 306.25 cm²",1 szt.,7332430497116,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,18","33,79","40,87","40,87",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
340,Emplastri microfibricum cellulosae,"Mepilex Border 17,5x23 cm, opatrunek, 402.5 cm²",1 szt.,7332430497123,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","41,15","43,21","51,73","51,73",Przewlekłe owrzodzenia,,30%,"15,52"
341,Emplastri microfibricum cellulosae,"Mepilex Border 17,5x23 cm, opatrunek, 402.5 cm²",1 szt.,7332430497123,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","41,15","43,21","51,73","51,73",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
342,Emplastri microfibricum cellulosae,"Mepilex Border 7,5x8,5 cm, opatrunek, 63.75 cm²",1 szt.,7332430500670,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","7,72","8,11","10,52","8,59",Przewlekłe owrzodzenia,,30%,"4,51"
343,Emplastri microfibricum cellulosae,"Mepilex Border 7,5x8,5 cm, opatrunek, 63.75 cm²",1 szt.,7332430500670,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","7,72","8,11","10,52","8,59",Epidermolysis bullosa,,bezpłatny do limitu,"1,93"
344,Emplastri microfibricum cellulosae,"Mepilex Border EM 12,5x12,5 cm, opatrunek, 156.25 cm²",1 szt.,7332430529152,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","17,28","18,14","22,76","21,05",Przewlekłe owrzodzenia,,30%,"8,03"
345,Emplastri microfibricum cellulosae,"Mepilex Border EM 12,5x12,5 cm, opatrunek, 156.25 cm²",1 szt.,7332430529152,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","17,28","18,14","22,76","21,05",Epidermolysis bullosa,,bezpłatny do limitu,"1,71"
346,Emplastri microfibricum cellulosae,"Mepilex Border EM 17,5x17,5 cm, opatrunek, 306.25 cm²",1 szt.,7332430529206,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,18","33,79","40,87","40,87",Przewlekłe owrzodzenia,,30%,"12,26"
347,Emplastri microfibricum cellulosae,"Mepilex Border EM 17,5x17,5 cm, opatrunek, 306.25 cm²",1 szt.,7332430529206,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,18","33,79","40,87","40,87",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
348,Emplastri microfibricum cellulosae,"Mepilex Border EM 7,5x8,5 cm, opatrunek, 63.75 cm²",1 szt.,7332430529107,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","7,83","8,22","10,63","8,59",Przewlekłe owrzodzenia,,30%,"4,62"
349,Emplastri microfibricum cellulosae,"Mepilex Border EM 7,5x8,5 cm, opatrunek, 63.75 cm²",1 szt.,7332430529107,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","7,83","8,22","10,63","8,59",Epidermolysis bullosa,,bezpłatny do limitu,"2,04"
350,Emplastri microfibricum cellulosae,"Mepilex EM 12,5x12,5 cm, opatrunek, 156.25 cm²",1 szt.,7332430666598,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","17,37","18,24","22,86","21,05",Przewlekłe owrzodzenia,,30%,"8,13"
351,Emplastri microfibricum cellulosae,"Mepilex EM 12,5x12,5 cm, opatrunek, 156.25 cm²",1 szt.,7332430666598,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","17,37","18,24","22,86","21,05",Epidermolysis bullosa,,bezpłatny do limitu,"1,81"
352,Emplastri microfibricum cellulosae,"Mepilex EM 17,5x17,5 cm, opatrunek, 306.25 cm²",1 szt.,7332430666642,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","31,80","33,39","40,47","40,47",Przewlekłe owrzodzenia,,30%,"12,14"
353,Emplastri microfibricum cellulosae,"Mepilex EM 17,5x17,5 cm, opatrunek, 306.25 cm²",1 szt.,7332430666642,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","31,80","33,39","40,47","40,47",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
354,Emplastri microfibricum cellulosae,"Mepilex EM 7,5x8,5 cm, opatrunek, 63.75 cm²",1 szt.,7332430666505,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","7,86","8,25","10,66","8,59",Przewlekłe owrzodzenia,,30%,"4,65"
355,Emplastri microfibricum cellulosae,"Mepilex EM 7,5x8,5 cm, opatrunek, 63.75 cm²",1 szt.,7332430666505,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","7,86","8,25","10,66","8,59",Epidermolysis bullosa,,bezpłatny do limitu,"2,07"
356,Emplastri microfibricum cellulosae,"Mepilex Talon 13X21 cm, opatrunek, 273 cm²",1 szt.,7332430727572,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","21,98","23,08","29,67","29,67",Przewlekłe owrzodzenia,,30%,"8,90"
357,Emplastri microfibricum cellulosae,"Mepilex Talon 13X21 cm, opatrunek, 273 cm²",1 szt.,7332430727572,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","21,98","23,08","29,67","29,67",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
358,Emplastri microfibricum cellulosae,"Mepilex Transfer 15x20 cm, opatrunek jałowy, 300 cm²",1 szt.,7332430008800,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","43,85","46,04","53,03","40,41",Przewlekłe owrzodzenia,,30%,"24,74"
359,Emplastri microfibricum cellulosae,"Mepilex Transfer 15x20 cm, opatrunek jałowy, 300 cm²",1 szt.,7332430008800,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","43,85","46,04","53,03","40,41",Epidermolysis bullosa,,bezpłatny do limitu,"12,62"
360,Emplastri microfibricum cellulosae,"Mepitel 7,5x10 cm, opatrunek jałowy, 75 cm²",1 szt.,7310792907108,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","8,69","9,12","11,87","10,10",Przewlekłe owrzodzenia,,30%,"4,80"
361,Emplastri microfibricum cellulosae,"Mepitel 7,5x10 cm, opatrunek jałowy, 75 cm²",1 szt.,7310792907108,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","8,69","9,12","11,87","10,10",Epidermolysis bullosa,,bezpłatny do limitu,"1,77"
362,Emplastri microfibricum cellulosae,"Sorbact Absorption Dressing (Sorbact opatrunek absorpcyjny), opatrunek absorpcyjny wiążący bakterie, 10x10 cm²",1 szt.,7392130182224,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,80","11,34","14,83","13,47",Przewlekłe owrzodzenia,,30%,"5,40"
363,Emplastri microfibricum cellulosae,"Sorbact Absorption Dressing (Sorbact opatrunek absorpcyjny), opatrunek absorpcyjny wiążący bakterie, 10x10 cm²",1 szt.,7392130182224,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,80","11,34","14,83","13,47",Epidermolysis bullosa,,bezpłatny do limitu,"1,36"
364,Emplastri microfibricum cellulosae,"Sorbact Absorption Dressing (Sorbact opatrunek absorpcyjny), opatrunek absorpcyjny wiążący bakterie, 10x20 cm²",1 szt.,7392130182231,2018-01-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","20,75","21,79","27,28","26,94",Przewlekłe owrzodzenia,,30%,"8,42"
365,Emplastri microfibricum cellulosae,"Sorbact Absorption Dressing (Sorbact opatrunek absorpcyjny), opatrunek absorpcyjny wiążący bakterie, 10x20 cm²",1 szt.,7392130182231,2018-01-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","20,75","21,79","27,28","26,94",Epidermolysis bullosa,,bezpłatny do limitu,"0,34"
366,Emplastri microfibricum cellulosae,"Sorbact Compress (Sorbact kompres), kompres wiążący bakterie, 7x9 cm²",1 szt.,7392130181258,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","7,28","7,64","10,03","8,49",Przewlekłe owrzodzenia,,30%,"4,09"
367,Emplastri microfibricum cellulosae,"Sorbact Compress (Sorbact kompres), kompres wiążący bakterie, 7x9 cm²",1 szt.,7392130181258,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","7,28","7,64","10,03","8,49",Epidermolysis bullosa,,bezpłatny do limitu,"1,54"
368,Emplastri microfibricum cellulosae,"Sorbact gel, opatrunek żelowy adsorbujący bakterie, 7,5x15 cm²",1 szt.,7392130181371,2018-01-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","11,66","12,24","15,99","15,15",Przewlekłe owrzodzenia,,30%,"5,39"
369,Emplastri microfibricum cellulosae,"Sorbact gel, opatrunek żelowy adsorbujący bakterie, 7,5x15 cm²",1 szt.,7392130181371,2018-01-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","11,66","12,24","15,99","15,15",Epidermolysis bullosa,,bezpłatny do limitu,"0,84"
370,Emplastri microfibricum cellulosae,"Sorbact opatrunek piankowy, opatrunek piankowy, 15x15 cm²",1 szt.,7392130183153,2018-01-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","20,53","21,56","27,43","27,43",Przewlekłe owrzodzenia,,30%,"8,23"
371,Emplastri microfibricum cellulosae,"Sorbact opatrunek piankowy, opatrunek piankowy, 15x15 cm²",1 szt.,7392130183153,2018-01-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","20,53","21,56","27,43","27,43",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
372,Emplastri microfibricum cellulosae,"Sorbact Ribbon Gauze (Sorbact taśma z gazy), taśma z gazy wiążąca bakterie, 2x50 cm²",1 szt.,7392130181210,2018-01-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","10,37","10,89","14,38","13,47",Przewlekłe owrzodzenia,,30%,"4,95"
373,Emplastri microfibricum cellulosae,"Sorbact Ribbon Gauze (Sorbact taśma z gazy), taśma z gazy wiążąca bakterie, 2x50 cm²",1 szt.,7392130181210,2018-01-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","10,37","10,89","14,38","13,47",Epidermolysis bullosa,,bezpłatny do limitu,"0,91"
374,Emplastri microfibricum cellulosae,"Sorbact Ribbon Gauze (Sorbact taśma z gazy), taśma z gazy wiążąca bakterie, 5x200 cm²",1 szt.,7392130181203,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","25,90","27,20","40,70","40,70",Przewlekłe owrzodzenia,,30%,"12,21"
375,Emplastri microfibricum cellulosae,"Sorbact Ribbon Gauze (Sorbact taśma z gazy), taśma z gazy wiążąca bakterie, 5x200 cm²",1 szt.,7392130181203,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","25,90","27,20","40,70","40,70",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
376,Emplastri microfibricum cellulosae,"Sorbact Superabsorbent, jałowy opatrunek z superabsorbentem wiążący bakterie i grzyby, 10x10 cm²",1 szt.,7392130185010,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,26","10,77","14,26","13,47",Przewlekłe owrzodzenia,,30%,"4,83"
377,Emplastri microfibricum cellulosae,"Sorbact Superabsorbent, jałowy opatrunek z superabsorbentem wiążący bakterie i grzyby, 10x10 cm²",1 szt.,7392130185010,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,26","10,77","14,26","13,47",Epidermolysis bullosa,,bezpłatny do limitu,"0,79"
378,Emplastri microfibricum cellulosae,"Sorbact Superabsorbent, jałowy opatrunek z superabsorbentem wiążący bakterie i grzyby, 10x20 cm²",1 szt.,7392130185027,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","20,52","21,55","27,04","26,94",Przewlekłe owrzodzenia,,30%,"8,18"
379,Emplastri microfibricum cellulosae,"Sorbact Superabsorbent, jałowy opatrunek z superabsorbentem wiążący bakterie i grzyby, 10x20 cm²",1 szt.,7392130185027,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","20,52","21,55","27,04","26,94",Epidermolysis bullosa,,bezpłatny do limitu,"0,10"
380,Emplastri microfibricum cellulosae,"Sorbact Superabsorbent, jałowy opatrunek z superabsorbentem wiążący bakterie i grzyby, 20x20 cm²",1 szt.,7392130185034,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","41,04","43,09","51,58","51,58",Przewlekłe owrzodzenia,,30%,"15,47"
381,Emplastri microfibricum cellulosae,"Sorbact Superabsorbent, jałowy opatrunek z superabsorbentem wiążący bakterie i grzyby, 20x20 cm²",1 szt.,7392130185034,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","41,04","43,09","51,58","51,58",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
382,Emplastri microfibricum cellulosae,"Sorbact Superabsorbent, jałowy opatrunek z superabsorbentem wiążący bakterie i grzyby, 20x30 cm²",1 szt.,7392130185041,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","61,56","64,64","75,13","75,13",Przewlekłe owrzodzenia,,30%,"22,54"
383,Emplastri microfibricum cellulosae,"Sorbact Superabsorbent, jałowy opatrunek z superabsorbentem wiążący bakterie i grzyby, 20x30 cm²",1 szt.,7392130185041,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","61,56","64,64","75,13","75,13",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
384,Emplastri microfibricum cellulosae,"Tielle, opatrunek, 11x11 cm²",1 szt.,15051978001171,2019-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","12,42","13,04","16,95","16,30",Przewlekłe owrzodzenia,,30%,"5,54"
385,Emplastri microfibricum cellulosae,"Tielle, opatrunek, 15x15 cm²",1 szt.,15051978000648,2019-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","23,09","24,24","30,11","30,11",Przewlekłe owrzodzenia,,30%,"9,03"
386,Emplastri microfibricum cellulosae,"Tielle, opatrunek, 15x20 cm²",1 szt.,15051978000587,2019-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","30,78","32,32","39,31","39,31",Przewlekłe owrzodzenia,,30%,"11,79"
387,Emplastri microfibricum cellulosae,"Tielle Non Adhesive, opatrunek, 10x10 cm²",1 szt.,15051978004585,2019-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,26","10,77","14,26","13,47",Przewlekłe owrzodzenia,,30%,"4,83"
388,Emplastri microfibricum cellulosae,"Tielle Non Adhesive, opatrunek, 10x10 cm²",1 szt.,15051978004585,2019-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,26","10,77","14,26","13,47",Epidermolysis bullosa,,bezpłatny do limitu,"0,79"
389,Emplastri microfibricum cellulosae,"Tielle Non Adhesive, opatrunek, 15x15 cm²",1 szt.,15051978004646,2019-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","23,09","24,24","30,11","30,11",Przewlekłe owrzodzenia,,30%,"9,03"
390,Emplastri microfibricum cellulosae,"Tielle Non Adhesive, opatrunek, 15x15 cm²",1 szt.,15051978004646,2019-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","23,09","24,24","30,11","30,11",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
391,Emplastri microfibricum cellulosae,"Tielle Non Adhesive, opatrunek, 22x21 cm²",1 szt.,15051978004714,2019-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,40","49,77","58,88","58,88",Przewlekłe owrzodzenia,,30%,"17,66"
392,Emplastri microfibricum cellulosae,"Tielle Non Adhesive, opatrunek, 22x21 cm²",1 szt.,15051978004714,2019-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,40","49,77","58,88","58,88",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
393,Emplastri microfibricum cellulosae,"UrgoClean, opatrunek na rany, 10x10 cm",1 szt.,3546895520270,2017-05-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","10,26","10,77","14,26","13,47",Przewlekłe owrzodzenia,,30%,"4,83"
394,Emplastri microfibricum cellulosae,"UrgoClean, opatrunek na rany, 15x15 cm",1 szt.,3546895520287,2017-05-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","23,22","24,38","30,25","30,25",Przewlekłe owrzodzenia,,30%,"9,08"
395,Emplastri microfibricum cellulosae,"UrgoClean, opatrunek na rany, 15x20 cm",1 szt.,3546895520294,2017-05-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","31,10","32,66","39,65","39,65",Przewlekłe owrzodzenia,,30%,"11,90"
396,Emplastri microfibricum cellulosae,"UrgoClean, opatrunek na rany, 6x6 cm",1 szt.,3546895520263,2017-05-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","3,67","3,85","5,27","4,85",Przewlekłe owrzodzenia,,30%,"1,88"
397,Emplastri microfibricum cellulosae,"UrgoClean ROPE, opatrunek na rany, 40x5 cm",1 szt.,3546895520300,2017-05-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","20,74","21,78","27,27","26,94",Przewlekłe owrzodzenia,,30%,"8,41"
398,Emplastri microfibricum cellulosae,"UrgoTul Absorb Border Sacrum; 20 cm x 20 cm, opatrunek na rany, 20x20 cm²",1 szt.,3546895518147,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","38,88","40,82","49,31","49,31",Przewlekłe owrzodzenia,,30%,"14,79"
399,Emplastri microfibricum cellulosae,"UrgoTul Absorb Border; 10 cm x 10 cm, opatrunek na rany, 10x10 cm²",1 szt.,3546895518116,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,72","10,21","13,70","13,47",Przewlekłe owrzodzenia,,30%,"4,27"
400,Emplastri microfibricum cellulosae,"UrgoTul Absorb Border; 13 cm x 13 cm, opatrunek na rany, 13x13 cm²",1 szt.,3546895518123,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","16,43","17,25","22,12","22,12",Przewlekłe owrzodzenia,,30%,"6,64"
401,Emplastri microfibricum cellulosae,"UrgoTul Absorb Border; 15 cm x 20 cm, opatrunek na rany, 15x20 cm²",1 szt.,3546895518130,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,16","30,62","37,61","37,61",Przewlekłe owrzodzenia,,30%,"11,28"
402,Emplastri microfibricum cellulosae,"UrgoTul Absorb Border; 8 cm x 8 cm, opatrunek na rany, 8x8 cm²",1 szt.,3546895518109,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","6,22","6,53","8,95","8,62",Przewlekłe owrzodzenia,,30%,"2,92"
403,Emplastri microfibricum cellulosae,"UrgoTul Absorb Heel; 12 cm x 19 cm, opatrunek na rany, 12x19 cm²",1 szt.,3546895518093,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","22,16","23,27","29,18","29,18",Przewlekłe owrzodzenia,,30%,"8,75"
404,Emplastri microfibricum cellulosae,"UrgoTul Absorb; 10 cm x 10 cm, opatrunek na rany, 10x10 cm²",1 szt.,3546895518079,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,83","10,32","13,81","13,47",Przewlekłe owrzodzenia,,30%,"4,38"
405,Emplastri microfibricum cellulosae,"UrgoTul Absorb; 15 cm x 20 cm, opatrunek na rany, 15x20 cm²",1 szt.,3546895518086,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,48","30,95","37,94","37,94",Przewlekłe owrzodzenia,,30%,"11,38"
406,Emplastri microfibricum cellulosae,"UrgoTul; 10 cm x 12 cm, opatrunek na rany, 10x12 cm²",1 szt.,3546895518048,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,88","12,47","16,37","16,16",Przewlekłe owrzodzenia,,30%,"5,06"
407,Emplastri microfibricum cellulosae,"UrgoTul; 10 cm x 12 cm, opatrunek na rany, 10x12 cm²",1 szt.,3546895518048,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,88","12,47","16,37","16,16",Epidermolysis bullosa,,bezpłatny do limitu,"0,21"
408,Emplastri microfibricum cellulosae,"UrgoTul; 15 cm x 20 cm, opatrunek na rany, 15x20 cm²",1 szt.,3546895518055,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,48","30,95","37,94","37,94",Przewlekłe owrzodzenia,,30%,"11,38"
409,Emplastri microfibricum cellulosae,"UrgoTul; 15 cm x 20 cm, opatrunek na rany, 15x20 cm²",1 szt.,3546895518055,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,48","30,95","37,94","37,94",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
410,Emplastri microfibricum cellulosae,"UrgoTul; 20 cm x 30 cm, opatrunek na rany, 20x30 cm²",1 szt.,3546895518062,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","58,97","61,92","72,41","72,41",Przewlekłe owrzodzenia,,30%,"21,72"
411,Emplastri microfibricum cellulosae,"UrgoTul; 20 cm x 30 cm, opatrunek na rany, 20x30 cm²",1 szt.,3546895518062,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","58,97","61,92","72,41","72,41",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
412,Emplastri microfibricum cellulosae,"Vliwasorb adhesive opatrunek z superabsorbentem, samoprzylepny 12x12 cm, opatrunek z superabsorbentem, 12x12 cm",1 szt.,4021447587721,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","12,28","12,89","17,27","17,27",Przewlekłe owrzodzenia,,30%,"5,18"
413,Emplastri microfibricum cellulosae,"Vliwasorb Pro, opatrunek z superabsorbentem , 10x10 cm²",1 szt.,4056649067429,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","4,86","5,10","8,59","8,59",Przewlekłe owrzodzenia,,30%,"2,58"
414,Emplastri microfibricum cellulosae,"Vliwasorb Pro, opatrunek z superabsorbentem , 12,5x12,5 cm²",1 szt.,4056649067443,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","5,23","5,49","10,11","10,11",Przewlekłe owrzodzenia,,30%,"3,03"
415,Emplastri microfibricum cellulosae,"Vliwasorb Pro, opatrunek z superabsorbentem , 12,5x22,5 cm²",1 szt.,4056649067467,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","8,81","9,25","15,95","15,95",Przewlekłe owrzodzenia,,30%,"4,79"
416,Emplastri microfibricum cellulosae,"Vliwasorb Pro, opatrunek z superabsorbentem , 22x22 cm²",1 szt.,4056649067481,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","15,12","15,88","25,21","25,21",Przewlekłe owrzodzenia,,30%,"7,56"
417,Emplastri microfibricum cellulosae,"Vliwasorb Pro, opatrunek z superabsorbentem , 22x32 cm²",1 szt.,4056649067504,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","21,99","23,09","34,62","34,62",Przewlekłe owrzodzenia,,30%,"10,39"
418,Emplastri microfibricum cellulosae,"Zetuvit Plus, opatrunek z superabsorbentem, 10x10  cm",1 szt.,4049500616713,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,50","9,98","13,47","13,47",Przewlekłe owrzodzenia,,30%,"4,04"
419,Emplastri microfibricum cellulosae,"Zetuvit Plus, opatrunek z superabsorbentem, 10x10  cm",1 szt.,4049500616713,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,50","9,98","13,47","13,47",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
420,Emplastri microfibricum cellulosae,"Zetuvit Plus, opatrunek z superabsorbentem, 10x20  cm",1 szt.,4049500616751,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","20,25","21,26","26,76","26,76",Przewlekłe owrzodzenia,,30%,"8,03"
